id,sequence,task,response,choices,domain,response_type,clemens_id
2STVj36,29,All;A;B/Some;B;C,All;C;A,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A|NVC,syllogistic,single-choice,1
2STVj36,30,No;B;A/Some;C;B,Some;A;C,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A|NVC,syllogistic,single-choice,1
2STVj36,31,Some not;A;B/All;B;C,Some;A;C,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A|NVC,syllogistic,single-choice,1
2STVj36,32,No;A;B/Some;C;B,Some not;C;A,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A|NVC,syllogistic,single-choice,1
2STVj36,33,No;B;A/Some;B;C,No;C;A,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A|NVC,syllogistic,single-choice,1
2STVj36,34,Some;A;B/No;C;B,Some;A;C,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A|NVC,syllogistic,single-choice,1
2STVj36,35,All;B;A/Some;B;C,All;C;A,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A|NVC,syllogistic,single-choice,1
2STVj36,36,Some;A;B/All;C;B,All;C;A,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A|NVC,syllogistic,single-choice,1
2STVj36,37,No;A;B/All;C;B,No;C;A,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A|NVC,syllogistic,single-choice,1
2STVj36,38,All;B;A/All;B;C,All;C;A,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A|NVC,syllogistic,single-choice,1
2STVj36,39,Some not;A;B/All;C;B,Some;A;C,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A|NVC,syllogistic,single-choice,1
2STVj36,40,Some;B;A/No;C;B,Some not;C;A,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A|NVC,syllogistic,single-choice,1
2STVj36,41,No;A;B/All;B;C,No;A;C,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A|NVC,syllogistic,single-choice,1
2STVj36,42,Some;A;B/Some not;B;C,Some;A;C,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A|NVC,syllogistic,single-choice,1
2STVj36,43,All;A;B/Some not;B;C,Some not;C;A,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A|NVC,syllogistic,single-choice,1
2STVj36,44,All;A;B/Some not;C;B,Some;A;C,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A|NVC,syllogistic,single-choice,1
2STVj36,45,Some not;A;B/Some not;C;B,Some;A;C,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A|NVC,syllogistic,single-choice,1
2STVj36,46,No;A;B/Some not;C;B,Some not;C;A,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A|NVC,syllogistic,single-choice,1
2STVj36,47,Some not;B;A/Some not;B;C,Some not;C;A,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A|NVC,syllogistic,single-choice,1
2STVj36,48,No;B;A/No;B;C,No;A;C,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A|NVC,syllogistic,single-choice,1
2STVj36,49,No;A;B/Some;B;C,No;A;C,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A|NVC,syllogistic,single-choice,1
2STVj36,50,All;A;B/All;B;C,All;C;A,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A|NVC,syllogistic,single-choice,1
2STVj36,51,All;A;B/No;C;B,No;A;C,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A|NVC,syllogistic,single-choice,1
2STVj36,52,All;B;A/Some not;B;C,Some not;C;A,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A|NVC,syllogistic,single-choice,1
2STVj36,53,Some;B;A/Some not;C;B,Some;A;C,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A|NVC,syllogistic,single-choice,1
2STVj36,54,Some;A;B/Some not;C;B,Some not;C;A,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A|NVC,syllogistic,single-choice,1
2STVj36,55,No;B;A/No;C;B,No;C;A,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A|NVC,syllogistic,single-choice,1
2STVj36,56,All;B;A/All;C;B,All;A;C,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A|NVC,syllogistic,single-choice,1
2STVj36,57,Some not;B;A/No;B;C,Some;A;C,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A|NVC,syllogistic,single-choice,1
2STVj36,58,Some;B;A/Some not;B;C,Some not;C;A,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A|NVC,syllogistic,single-choice,1
2STVj36,59,No;A;B/No;B;C,No;C;A,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A|NVC,syllogistic,single-choice,1
2STVj36,60,Some not;A;B/Some not;B;C,Some not;C;A,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A|NVC,syllogistic,single-choice,1
2STVj36,61,No;A;B/No;C;B,No;C;A,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A|NVC,syllogistic,single-choice,1
2STVj36,62,All;B;A/No;B;C,All;A;C,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A|NVC,syllogistic,single-choice,1
2STVj36,63,Some not;B;A/Some;B;C,Some;A;C,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A|NVC,syllogistic,single-choice,1
2STVj36,64,Some not;B;A/All;C;B,Some;A;C,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A|NVC,syllogistic,single-choice,1
5Ui7mX6,1,Some not;A;B/All;C;B,Some;C;A,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A|NVC,syllogistic,single-choice,2
5Ui7mX6,2,No;A;B/All;C;B,No;A;C,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A|NVC,syllogistic,single-choice,2
5Ui7mX6,3,Some not;B;A/Some;C;B,Some;C;A,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A|NVC,syllogistic,single-choice,2
5Ui7mX6,4,All;B;A/Some;C;B,Some;C;A,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A|NVC,syllogistic,single-choice,2
5Ui7mX6,5,No;B;A/All;C;B,No;C;A,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A|NVC,syllogistic,single-choice,2
5Ui7mX6,6,Some not;A;B/Some not;B;C,Some;A;C,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A|NVC,syllogistic,single-choice,2
5Ui7mX6,7,Some not;B;A/All;B;C,Some not;C;A,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A|NVC,syllogistic,single-choice,2
5Ui7mX6,8,No;A;B/Some;B;C,No;A;C,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A|NVC,syllogistic,single-choice,2
5Ui7mX6,9,Some not;A;B/All;B;C,Some;A;C,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A|NVC,syllogistic,single-choice,2
5Ui7mX6,10,No;B;A/No;B;C,NVC,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A|NVC,syllogistic,single-choice,2
5Ui7mX6,11,No;A;B/No;C;B,NVC,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A|NVC,syllogistic,single-choice,2
5Ui7mX6,12,No;B;A/Some not;B;C,NVC,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A|NVC,syllogistic,single-choice,2
5Ui7mX6,13,All;B;A/Some not;C;B,NVC,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A|NVC,syllogistic,single-choice,2
5Ui7mX6,14,All;B;A/No;C;B,No;C;A,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A|NVC,syllogistic,single-choice,2
5Ui7mX6,15,All;A;B/Some not;B;C,Some not;A;C,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A|NVC,syllogistic,single-choice,2
5Ui7mX6,16,Some not;A;B/No;C;B,Some not;A;C,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A|NVC,syllogistic,single-choice,2
5Ui7mX6,17,All;B;A/Some not;B;C,Some not;A;C,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A|NVC,syllogistic,single-choice,2
5Ui7mX6,18,All;B;A/No;B;C,NVC,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A|NVC,syllogistic,single-choice,2
5Ui7mX6,19,All;B;A/All;C;B,All;A;C,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A|NVC,syllogistic,single-choice,2
5Ui7mX6,20,Some not;A;B/Some;B;C,Some;A;C,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A|NVC,syllogistic,single-choice,2
5Ui7mX6,21,Some;B;A/No;B;C,Some;A;C,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A|NVC,syllogistic,single-choice,2
5Ui7mX6,22,All;A;B/All;B;C,All;A;C,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A|NVC,syllogistic,single-choice,2
5Ui7mX6,23,No;A;B/Some not;B;C,NVC,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A|NVC,syllogistic,single-choice,2
5Ui7mX6,24,Some;B;A/All;C;B,Some;A;C,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A|NVC,syllogistic,single-choice,2
5Ui7mX6,25,All;B;A/Some;B;C,Some;A;C,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A|NVC,syllogistic,single-choice,2
5Ui7mX6,26,All;A;B/Some not;C;B,Some;A;C,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A|NVC,syllogistic,single-choice,2
5Ui7mX6,27,Some not;A;B/No;B;C,Some;A;C,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A|NVC,syllogistic,single-choice,2
5Ui7mX6,28,Some not;B;A/All;C;B,Some;C;A,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A|NVC,syllogistic,single-choice,2
5Ui7mX6,29,Some;B;A/Some not;C;B,Some;A;C,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A|NVC,syllogistic,single-choice,2
5Ui7mX6,30,All;A;B/All;C;B,All;C;A,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A|NVC,syllogistic,single-choice,2
5Ui7mX6,31,No;A;B/Some not;C;B,NVC,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A|NVC,syllogistic,single-choice,2
5Ui7mX6,32,Some;B;A/Some;B;C,Some;A;C,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A|NVC,syllogistic,single-choice,2
5Ui7mX6,33,Some;A;B/Some not;C;B,Some;C;A,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A|NVC,syllogistic,single-choice,2
5Ui7mX6,34,All;A;B/Some;B;C,Some;A;C,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A|NVC,syllogistic,single-choice,2
5Ui7mX6,35,Some;A;B/Some;B;C,Some;A;C,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A|NVC,syllogistic,single-choice,2
5Ui7mX6,36,No;A;B/All;B;C,No;A;C,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A|NVC,syllogistic,single-choice,2
5Ui7mX6,37,No;A;B/No;B;C,No;A;C,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A|NVC,syllogistic,single-choice,2
5Ui7mX6,38,No;B;A/Some;C;B,Some not;C;A,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A|NVC,syllogistic,single-choice,2
5Ui7mX6,39,All;A;B/No;C;B,No;C;A,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A|NVC,syllogistic,single-choice,2
5Ui7mX6,40,Some;A;B/All;B;C,Some;A;C,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A|NVC,syllogistic,single-choice,2
5Ui7mX6,41,No;A;B/Some;C;B,Some not;A;C,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A|NVC,syllogistic,single-choice,2
5Ui7mX6,42,All;A;B/Some;C;B,Some;C;A,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A|NVC,syllogistic,single-choice,2
5Ui7mX6,43,Some;B;A/Some;C;B,Some;A;C,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A|NVC,syllogistic,single-choice,2
5Ui7mX6,44,Some not;A;B/Some not;C;B,Some not;C;A,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A|NVC,syllogistic,single-choice,2
5Ui7mX6,45,Some not;B;A/No;B;C,Some not;C;A,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A|NVC,syllogistic,single-choice,2
5Ui7mX6,46,No;B;A/Some;B;C,NVC,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A|NVC,syllogistic,single-choice,2
5Ui7mX6,47,Some;A;B/Some not;B;C,Some not;A;C,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A|NVC,syllogistic,single-choice,2
5Ui7mX6,48,All;A;B/No;B;C,No;A;C,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A|NVC,syllogistic,single-choice,2
5Ui7mX6,49,Some not;B;A/No;C;B,No;C;A,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A|NVC,syllogistic,single-choice,2
5Ui7mX6,50,Some;A;B/No;B;C,Some not;C;A,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A|NVC,syllogistic,single-choice,2
5Ui7mX6,51,All;B;A/All;B;C,NVC,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A|NVC,syllogistic,single-choice,2
5Ui7mX6,52,Some;B;A/All;B;C,Some;C;A,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A|NVC,syllogistic,single-choice,2
5Ui7mX6,53,Some;B;A/Some not;B;C,NVC,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A|NVC,syllogistic,single-choice,2
5Ui7mX6,54,Some;A;B/Some;C;B,NVC,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A|NVC,syllogistic,single-choice,2
5Ui7mX6,55,Some;A;B/No;C;B,Some not;A;C,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A|NVC,syllogistic,single-choice,2
5Ui7mX6,56,Some not;B;A/Some not;C;B,NVC,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A|NVC,syllogistic,single-choice,2
5Ui7mX6,57,Some not;B;A/Some;B;C,Some;C;A,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A|NVC,syllogistic,single-choice,2
5Ui7mX6,58,No;B;A/Some not;C;B,Some;C;A,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A|NVC,syllogistic,single-choice,2
5Ui7mX6,59,Some not;A;B/Some;C;B,Some;A;C,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A|NVC,syllogistic,single-choice,2
5Ui7mX6,60,No;B;A/All;B;C,No;A;C,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A|NVC,syllogistic,single-choice,2
5Ui7mX6,61,Some;B;A/No;C;B,No;C;A,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A|NVC,syllogistic,single-choice,2
5Ui7mX6,62,Some;A;B/All;C;B,Some;C;A,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A|NVC,syllogistic,single-choice,2
5Ui7mX6,63,Some not;B;A/Some not;B;C,NVC,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A|NVC,syllogistic,single-choice,2
5Ui7mX6,64,No;B;A/No;C;B,No;A;C,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A|NVC,syllogistic,single-choice,2
5Zz0uN6,1,No;A;B/No;C;B,All;C;A,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A|NVC,syllogistic,single-choice,3
5Zz0uN6,2,No;A;B/All;C;B,No;A;C,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A|NVC,syllogistic,single-choice,3
5Zz0uN6,3,No;A;B/All;B;C,No;C;A,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A|NVC,syllogistic,single-choice,3
5Zz0uN6,4,All;A;B/No;B;C,No;C;A,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A|NVC,syllogistic,single-choice,3
5Zz0uN6,5,Some not;A;B/Some not;B;C,Some not;C;A,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A|NVC,syllogistic,single-choice,3
5Zz0uN6,6,Some;A;B/Some;B;C,Some not;A;C,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A|NVC,syllogistic,single-choice,3
5Zz0uN6,7,Some;B;A/Some not;B;C,Some not;A;C,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A|NVC,syllogistic,single-choice,3
5Zz0uN6,8,Some not;B;A/All;B;C,Some not;A;C,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A|NVC,syllogistic,single-choice,3
5Zz0uN6,9,Some;A;B/Some not;B;C,Some not;A;C,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A|NVC,syllogistic,single-choice,3
5Zz0uN6,10,All;A;B/Some not;B;C,Some;C;A,All;A;C|All;C;A|Some;A;C|Some;C;A|No;A;C|No;C;A|Some not;A;C|Some not;C;A|NVC,syllogistic,single-choice,3
